1	286.8200073
2	286.8399963
3	286.8200073
4	286.8599854
5	286.8999939
6	286.8599854
7	286.8599854
8	286.8599854
9	286.8200073
10	286.8599854
11	286.769989
12	286.730011
13	286.6900024
14	286.6300049
15	286.5899963
16	286.5700073
17	286.480011
18	286.480011
19	286.4200134
20	286.4200134
21	286.3999939
22	286.3800049
23	286.3999939
24	286.3999939
25	286.4400024
26	286.4200134
27	286.3800049
28	286.3999939
29	286.3800049
30	286.3999939
31	286.3599854
32	286.3599854
33	286.4200134
34	286.4400024
35	286.3999939
36	286.3599854
37	286.3999939
38	286.4599915
39	286.4599915
40	286.4200134
41	286.4599915
42	286.3399963
43	286.3800049
44	286.3800049
45	286.4200134
46	286.4200134
47	286.480011
48	286.4200134
49	286.4400024
50	286.5
51	286.4400024
52	286.519989
53	286.5
54	286.4400024
55	286.3999939
56	286.4599915
57	286.3999939
58	286.4200134
59	286.3999939
60	286.3999939
61	286.3800049
62	286.4200134
63	286.3999939
64	286.4200134
65	286.4200134
66	286.3999939
67	286.480011
68	286.4599915
69	286.480011
70	286.4200134
71	286.4200134
72	286.3999939
73	286.3800049
74	286.3399963
75	286.3999939
76	286.3800049
77	286.3999939
78	286.3999939
79	286.4599915
80	286.4200134
81	286.3800049
82	286.3800049
83	286.3399963
84	286.4200134
85	286.3800049
86	286.3399963
87	286.3099976
88	286.3800049
89	286.3099976
90	286.3800049
91	286.3399963
92	286.3999939
93	286.3399963
94	286.25
95	286.269989
96	286.2099915
97	286.25
98	286.25
99	286.25
100	286.2900085
101	286.3599854
102	286.5
103	286.5
104	286.5700073
105	286.5899963
106	286.480011
107	286.3599854
108	286.4200134
109	286.4200134
110	286.4200134
111	286.480011
112	286.5700073
113	286.6099854
114	286.75
115	286.8800049
116	287.0899963
117	287.0899963
118	287.2399902
119	287.3399963
120	287.4200134
121	287.5100098
122	287.6499939
123	287.6499939
124	287.7799988
125	287.8999939
126	287.9700012
127	287.9500122
128	287.9299927
129	287.9500122
130	287.9299927
131	287.8399963
132	287.9500122
133	287.9899902
134	287.9899902
135	288.1099854
136	288.1099854
137	288.1099854
138	288.2000122
139	288.2200012
140	288.1300049
141	288.2600098
142	288.2600098
143	288.1799927
144	288.2200012
145	288.2200012
146	288.1300049
147	288.2000122
148	288.1799927
149	288.1799927
150	288.2000122
151	288.2000122
152	288.2399902
153	288.2000122
154	288.2999878
155	288.2799988
156	288.3399963
157	288.4100037
158	288.3200073
159	288.4299927
160	288.3399963
161	288.3900146
162	288.3200073
163	288.3900146
164	288.4100037
165	288.3599854
166	288.4500122
167	288.3900146
168	288.4299927
169	288.4100037
170	288.3900146
171	288.4100037
172	288.3599854
173	288.4700012
174	288.4700012
175	288.4100037
176	288.4299927
177	288.4100037
178	288.4100037
179	288.4299927
180	288.4700012
181	288.4700012
182	288.4700012
183	288.4299927
184	288.3599854
185	288.4500122
186	288.5100098
187	288.4899902
188	288.4899902
189	288.3599854
190	288.3900146
191	288.3399963
192	288.3399963
193	288.3599854
194	288.3200073
195	288.3599854
196	288.3900146
197	288.3200073
198	288.3900146
199	288.3200073
200	288.2399902
201	288.2999878
202	288.2399902
203	288.2600098
204	288.2399902
205	288.2000122
206	288.2999878
207	288.2999878
208	288.3200073
209	288.2999878
210	288.3200073
211	288.3200073
212	288.4299927
213	288.4299927
214	288.3599854
215	288.3599854
216	288.3900146
217	288.3200073
218	288.3200073
219	288.3200073
220	288.3200073
221	288.3900146
222	288.4299927
223	288.4500122
224	288.3399963
225	288.4299927
226	288.3200073
227	288.4100037
228	288.4100037
229	288.3900146
230	288.4299927
231	288.5100098
232	288.5299988
233	288.5100098
234	288.4899902
235	288.3900146
236	288.3900146
237	288.3900146
238	288.2999878
239	288.2799988
240	288.2600098
241	288.2600098
242	288.2399902
243	288.2999878
244	288.2999878
245	288.2399902
246	288.2999878
247	288.2999878
248	288.2999878
249	288.3399963
250	288.3599854
251	288.3900146
252	288.3900146
253	288.3399963
254	288.3900146
255	288.3900146
256	288.4500122
257	288.5499878
258	288.5299988
259	288.5299988
260	288.4100037
261	288.3399963
262	288.3599854
263	288.2600098
264	288.2999878
265	288.2999878
266	288.2399902
267	288.3399963
268	288.3900146
269	288.2999878
270	288.2799988
271	288.2799988
272	288.3200073
273	288.2600098
274	288.2999878
275	288.2000122
276	288.2799988
277	288.2000122
278	288.1099854
279	288.1099854
280	288.1600037
281	288.2600098
282	288.2799988
283	288.3599854
284	288.3599854
285	288.3200073
286	288.3599854
287	288.3399963
288	288.3200073
289	288.1099854
290	287.4700012
291	287.4700012
292	285.3099976
293	283.6400146
294	282.8399963
295	281.3399963
296	280.1900024
297	279.3099976
298	279.3099976
299	278.4700012
300	278.3299866
301	278.2399902
302	278.3900146
303	278.7200012
304	278.8299866
305	279.019989
306	279.519989
307	279.730011
308	280.1499939
309	280.6099854
310	280.8599854
311	281.3200073
312	281.5
313	281.8999939
314	282.1300049
315	282.3599854
316	282.7200012
317	282.8399963
318	283.0100098
319	283.1400146
320	283.3699951
321	283.5100098
322	283.6400146
323	283.6400146
324	283.9100037
325	284.0100098
326	284.0400085
327	284.1199951
328	284.2000122
329	284.2399902
330	284.2399902
331	284.3500061
332	284.4500122
333	284.4700012
334	284.4700012
335	284.5799866
336	284.6000061
337	284.5599976
338	284.6799927
339	284.730011
340	284.8099976
341	284.8900146
342	284.8900146
343	284.9100037
344	284.980011
345	285.0599976
346	285.0400085
347	285.1000061
348	285.1900024
349	285.1600037
350	285.1900024
351	285.2099915
352	285.2099915
353	285.25
354	285.269989
355	285.269989
356	285.3099976
357	285.4400024
358	285.4200134
359	285.4200134
360	285.480011
361	285.4400024
362	285.4400024
363	285.480011
364	285.4400024
365	285.5
366	285.519989
367	285.6000061
368	285.6700134
369	285.6700134
370	285.7099915
371	285.730011
372	285.75
373	285.75
374	285.7099915
375	285.6000061
376	285.6000061
377	285.5799866
378	285.5799866
379	285.5799866
