Sample Name,Sheet Name,Block Index,peak_idx,Tag,Doin,No.peak,DOmin,DDO,phase_label
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,0,GGA12.5,267.38621,301.0,233.2,34.18621,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,1,,265.87544,774.0,231.7,34.17544,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,2,,270.02105,1247.0,235.8,34.22105,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,3,,275.21228,1719.0,241.4,33.81228,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,4,,269.6193,2195.0,237.7,31.9193,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,5,,266.38167,2667.0,231.90001,34.48166,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,6,,266.08246,3138.0,232.89999,33.18247,0
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,7,GGA12.5-Ni-15,276.72069,3616.0,239.80001,36.92068,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,8,,277.34386,4087.0,244.20001,33.14385,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,9,,278.48103,4563.0,244.8,33.68103,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,10,,278.36034,5038.0,245.5,32.86034,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,11,,278.705,5505.0,248.0,30.705,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,12,,280.72105,5980.0,249.1,31.62105,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,13,,282.08772,6455.0,250.49999,31.58773,1
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,14,,274.01071,6925.0,247.3,26.71071,2
U241-H6-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.28mL-min-6,U241-H5-VS2-30.10.2024,2,15,,260.35714,7397.0,234.50001,25.85713,2
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,0,GGA2.5,306.98246,301.0,251.50001,55.48245,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,1,,304.31579,774.0,247.2,57.11579,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,2,,301.58246,1246.0,248.3,53.28246,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,3,,296.845,1723.0,243.7,53.145,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,4,,294.87895,2195.0,241.9,52.97895,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,5,,290.62241,2671.0,239.3,51.32241,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,6,,295.51035,3150.0,242.59999,52.91036,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,7,,298.47242,3623.0,245.5,52.97242,0
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,8,GGA2.5-Zn-5,318.57544,4095.0,264.29999,54.27545,1
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,9,,322.6339,4569.0,268.3,54.3339,1
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,10,,324.38966,5041.0,274.50001,49.88965,2
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,11,,324.05088,5516.0,272.39999,51.65089,2
U242-H6-VS2-GGA2.5-Zn 5 mg-L-01112024-Q=50.42mL-min-5,U242-H6-VS2-30.10.2024,0,12,,323.83684,5985.0,272.8,51.03684,2
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,0,GGA2.5,305.42456,300.0,247.70001,57.72455,0
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,1,,299.34035,773.0,241.9,57.44035,0
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,2,,298.38597,1249.0,241.9,56.48597,0
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,3,,297.70678,1722.0,242.7,55.00678,0
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,4,,301.02931,2197.0,243.0,58.02931,0
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,5,,303.58948,2667.0,246.80001,56.78947,0
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,6,GGA2.5-Cr-15,306.42586,3141.0,246.4,60.02586,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,7,,299.46491,3614.0,244.5,54.96491,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,8,,294.18103,4090.0,242.50001,51.68102,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,9,,286.67586,4562.0,240.5,46.17586,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,10,,284.47544,5037.0,238.99999,45.47545,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,11,,279.71404,5509.0,238.4,41.31404,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,12,,279.6386,5984.0,238.10001,41.53859,1
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,13,,274.5431,6458.0,235.7,38.8431,2
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,14,,267.89298,6928.0,230.9,36.99298,2
U242-H6-VS2-GGA2.5-Cr 15 mg-L-01112024-Q=50.52mL-min-5,U242-H6-VS2-30.10.2024,1,15,,263.7228,7400.0,231.19999,32.52281,2
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,0,GGA12.5,287.12758,301.0,211.3,75.82758,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,1,,286.22931,775.0,211.60001,74.6293,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,2,,295.59824,1248.0,217.09999,78.49825,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,3,,301.00176,1723.0,216.7,84.30176,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,4,,298.58667,2196.0,219.0,79.58667,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,5,,290.41897,2670.0,214.6,75.81897,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,6,,296.13333,3145.0,215.7,80.43333,0
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,7,GGA12.5-Ni-15,312.41563,3616.0,230.29999,82.11564,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,8,,319.88246,4090.0,244.6,75.28246,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,9,,323.83036,4562.0,250.49999,73.33037,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,10,,334.72105,5035.0,261.40001,73.32104,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,11,,333.57193,5509.0,262.49999,71.07194,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,12,,334.71429,5979.0,261.99999,72.7143,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,13,,336.26071,6451.0,263.59999,72.66072,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,14,,326.81228,6926.0,254.09999,72.71229,1
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,15,,314.92456,7398.0,247.6,67.32456,2
U242-H5-VS2-GGA12.5-Ni 15 mg-L-01112024-Q=50.76mL-min-7,U242-H6-VS2-30.10.2024,2,16,,303.95,7872.0,237.0,66.95,2
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,0,GGA5,282.68387,301.0,197.2,85.48387,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,1,,296.26591,774.0,209.4,86.86591,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,2,,299.15909,1248.0,210.80001,88.35908,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,3,,306.81818,1721.0,210.3,96.51818,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,4,,303.81136,2195.0,215.29999,88.51137,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,5,,305.98409,2670.0,217.99999,87.9841,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,6,,312.47046,3142.0,217.99999,94.47047,0
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,7,GGA5-Zn-10,321.45455,3613.0,233.60001,87.85454,1
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,8,,322.05909,4086.0,238.19999,83.8591,1
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,9,,318.50682,4561.0,234.8,83.70682,1
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,10,,305.71591,5034.0,220.3,85.41591,1
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,11,,304.34773,5510.0,222.29999,82.04774,1
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,12,,311.53864,5982.0,223.4,88.13864,1
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,13,,316.89546,6453.0,240.70001,76.19545,2
U243-H5-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.48mL-min-5,U243-H5-VS2-02.11.2024,0,14,,323.94091,6932.0,246.09999,77.84092,2
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,0,GGA10,316.04318,301.0,230.6,85.44318,0
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,1,,307.29091,776.0,223.4,83.89091,0
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,2,,314.09545,1246.0,227.50001,86.59544,0
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,3,,315.925,1723.0,230.9,85.025,0
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,4,,298.35,2202.0,211.4,86.95,0
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,5,,300.02955,2677.0,212.50001,87.52954,0
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,6,GGA10-Cr-5,311.76364,3150.0,226.0,85.76364,1
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,7,,307.89546,3624.0,224.00001,83.89545,1
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,8,,304.25909,4096.0,230.8,73.45909,1
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,9,,302.81818,4570.0,235.49999,67.31819,1
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,10,,306.02727,5042.0,244.0,62.02727,1
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,11,,304.99091,5521.0,246.2,58.79091,2
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,12,,301.12727,5990.0,245.0,56.12727,2
U243-H5-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.32mL-min-6,U243-H5-VS2-02.11.2024,1,13,,297.22666,6465.0,239.3,57.92666,2
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,0,GGA10,304.43636,301.0,247.79999,56.63637,0
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,1,,300.49318,773.0,240.2,60.29318,0
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,2,,301.60555,1244.0,238.4,63.20555,0
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,3,,301.6283,2200.0,239.99999,61.62831,0
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,4,,299.53704,1721.0,237.10001,62.43703,0
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,5,,296.22037,2674.0,236.30001,59.92036,0
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,6,GGA10-Ni-15,297.19107,3145.0,246.7,50.49107,1
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,7,,301.21296,3621.0,253.19999,48.01297,1
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,8,,301.53148,4089.0,254.40001,47.13147,1
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,9,,300.5625,4564.0,255.49999,45.06251,1
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,10,,296.90926,5035.0,251.8,45.10926,1
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,11,,293.88302,5509.0,248.4,45.48302,1
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,12,,291.81111,5983.0,250.7,41.11111,2
U243-H5-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.36mL-min-6,U243-H5-VS2-02.11.2024,2,13,,291.22222,6457.0,249.9,41.32222,2
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,0,GGA5,369.6766,301.0,300.1,69.5766,0
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,1,,373.73846,771.0,307.3,66.43846,0
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,2,,377.98154,1248.0,311.10001,66.88153,0
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,3,,380.92353,1721.0,310.9,70.02353,0
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,4,,382.96515,2193.0,314.00001,68.96514,0
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,5,,379.12879,2667.0,310.20001,68.92878,0
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,6,GGA5-Zn-10,386.8,3144.0,321.79999,65.00001,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,7,,386.44616,3613.0,323.3,63.14616,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,8,,384.38923,4084.0,323.19999,61.18924,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,9,,377.52154,4560.0,315.0,62.52154,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,10,,377.27692,5034.0,311.69999,65.57693,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,11,,383.20746,5510.0,319.7,63.50746,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,12,,383.72462,5981.0,322.4,61.32462,1
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,13,,383.89077,6458.0,327.30001,56.59076,2
U244-H6-VS2-GGA5-Zn 10 mg-L-04112024-Q=50.24mL-min-6,U244-H6-VS2-02.11.2024,0,14,,383.51385,6926.0,331.7,51.81385,2
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,0,GGA10,393.13077,301.0,326.20001,66.93076,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,1,,384.45151,775.0,322.4,62.05151,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,2,,380.14091,1247.0,312.5,67.64091,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,3,,367.9209,1718.0,305.40001,62.52089,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,4,,365.65077,2191.0,304.6,61.05077,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,5,,375.90238,2665.0,309.89999,66.00239,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,6,,378.44754,3141.0,314.00001,64.44753,0
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,7,GGA10-Cr-5,370.95714,3620.0,312.40001,58.55713,1
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,8,,364.35574,4094.0,309.50001,54.85573,1
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,9,,362.45246,4568.0,313.10001,49.35245,1
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,10,,369.43115,5046.0,323.00001,46.43114,1
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,11,,371.32787,5513.0,322.60001,48.72786,1
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,12,,361.92459,5986.0,319.99999,41.9246,1
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,13,,356.01148,6463.0,315.60001,40.41147,2
U244-H6-VS2-GGA10-Cr 5 mg-L-04112024-Q=50.61mL-min-7,U244-H6-VS2-02.11.2024,1,14,,352.89032,6940.0,312.99999,39.89033,2
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,0,GGA10,352.83125,301.0,312.40001,40.43124,0
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,1,,351.8918,774.0,310.9,40.9918,0
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,2,,351.14754,1246.0,309.50001,41.64753,0
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,3,,356.00328,1719.0,312.7,43.30328,0
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,4,,355.49836,2193.0,313.6,41.89836,0
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,5,,349.89836,2669.0,308.9,40.99836,0
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,6,GGA10-Ni-15,347.98852,3138.0,306.80001,41.18851,1
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,7,,348.65082,3616.0,312.40001,36.25081,1
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,8,,343.54921,4086.0,310.09999,33.44922,1
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,9,,342.50794,4562.0,305.99999,36.50795,1
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,10,,331.69468,5031.0,299.49999,32.19469,1
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,11,,328.26808,5506.0,298.5,29.76808,2
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,12,,325.89574,5981.0,297.30001,28.59573,2
U244-H6-VS2-GGA10-Ni 15 mg-L-04112024-Q=50.72mL-min-7,U244-H6-VS2-02.11.2024,2,13,,324.40638,6453.0,297.30001,27.10637,2
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,0,GGA17.5,299.24035,301.0,207.7,91.54035,0
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,1,,296.96667,774.0,206.2,90.76667,0
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,2,,292.35833,1250.0,199.1,93.25833,0
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,3,,290.75517,1722.0,193.29999,97.45518,0
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,4,,289.30689,2196.0,195.7,93.60689,0
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,5,,284.93276,2668.0,193.29999,91.63277,0
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,6,GGA17.5-Zn-5,299.46724,3144.0,211.70001,87.76723,1
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,7,,309.31207,3612.0,224.90001,84.41206,1
U245-H5-VS2-GGA17.5-Zn 5 mg-L-05112024-Q=50.38mL-min-4,U245-H5-VS2-03.11.2024,0,8,,312.81228,4088.0,231.5,81.31228,1
