Sample Name,Sheet Name,Block Index,peak_idx,Tag,Doin,No.peak,DOmin,DDO,phase_label
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,7,,284.39056,3615.0,274.89,9.50056,0
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,8,BOD10,282.61194,4088.0,274.29,8.32194,1
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,9,,284.00189,4560.0,276.34,7.66189,1
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,10,,284.15556,5034.0,276.51,7.64556,1
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,11,,284.13611,5508.0,276.95,7.18611,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,12,,284.17167,5981.0,276.53,7.64167,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,13,,283.88528,6454.0,277.07,6.81528,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,14,,284.28555,6927.0,277.04,7.24555,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,15,,284.38889,7400.0,277.42,6.96889,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,16,,284.37889,7873.0,277.82,6.55889,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,17,,284.74778,8346.0,278.03,6.71778,2
03042024-BOD-15-10-Q=50.76mL/phút-4,U1-26.03.2024,5,18,,284.63111,8820.0,278.07,6.56111,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,0,BOD10,284.13611,301.0,276.95,7.18611,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,1,,284.17167,774.0,276.53,7.64167,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,2,,283.88528,1247.0,277.07,6.81528,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,3,,284.28555,1720.0,277.04,7.24555,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,4,,284.38889,2193.0,277.42,6.96889,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,5,,284.37889,2666.0,277.82,6.55889,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,6,,284.74778,3139.0,278.03,6.71778,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,7,,284.63111,3613.0,278.07,6.56111,0
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,8,BOD5,283.39861,4059.0,277.49,5.90861,1
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,9,,283.0725,4533.0,276.84,6.2325,1
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,10,,283.00889,5006.0,276.85,6.15889,1
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,11,,283.12528,5480.0,277.23,5.89528,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,12,,282.98189,5953.0,277.22,5.76189,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,13,,283.04833,6428.0,277.48,5.56833,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,14,,283.07722,6900.0,277.29,5.78722,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,15,,283.40917,7373.0,277.73,5.67917,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,16,,283.45945,7845.0,278.1,5.35945,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,17,,283.66028,8319.0,278.12,5.54028,2
03042024-BOD-10-5-Q=50.41mL/phút-5,U1-26.03.2024,6,18,,283.87622,8792.0,278.67,5.20622,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,0,BOD5,283.12528,301.0,277.23,5.89528,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,1,,282.98189,774.0,277.22,5.76189,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,2,,283.04833,1249.0,277.48,5.56833,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,3,,283.07722,1721.0,277.29,5.78722,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,4,,283.40917,2194.0,277.73,5.67917,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,5,,283.45945,2666.0,278.1,5.35945,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,6,,283.66028,3140.0,278.12,5.54028,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,7,,283.87622,3613.0,278.67,5.20622,0
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,8,BOD0,282.78611,4088.0,279.56,3.22611,1
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,9,,283.13222,4561.0,280.38,2.75222,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,10,,283.15584,5033.0,280.42,2.73584,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,11,,283.38487,5506.0,280.76,2.62487,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,12,,283.5854,5987.0,281.0,2.5854,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,13,,283.75472,6456.0,281.1,2.65472,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,14,,284.13111,6928.0,281.78,2.35111,2
03042024-BOD-5-0-Q=50.30mL/phút-4,U1-26.03.2024,7,15,,284.00189,7403.0,281.53,2.47189,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,0,BOD12.5,280.40292,301.0,271.54,8.86292,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,1,,280.29292,776.0,271.64,8.65292,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,2,,280.50792,1251.0,271.47,9.03792,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,3,,279.59445,1726.0,271.19,8.40445,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,4,,279.51815,2198.0,271.29,8.22815,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,5,,279.87592,2672.0,270.42,9.45592,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,6,,279.50153,3146.0,271.82,7.68153,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,7,,279.56654,3619.0,270.73,8.83654,0
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,8,BOD7.5,279.41885,4093.0,273.12,6.29885,1
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,9,,280.06407,5518.0,272.85,7.21407,1
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,10,,279.88116,5990.0,273.07,6.81116,1
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,11,,279.94846,6464.0,273.04,6.90846,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,12,,279.6663,6938.0,272.7,6.9663,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,13,,279.94769,7412.0,272.23,7.71769,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,14,,279.77423,7884.0,272.51,7.26423,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,15,,279.71556,8357.0,272.26,7.45556,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,16,,279.75889,8830.0,272.51,7.24889,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,17,,279.82963,9307.0,272.78,7.04963,2
04042024-BOD-12.5-7.5-Q=49.9mL/phút-1,U1-26.03.2024,8,18,,280.12519,9779.0,273.06,7.06519,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,0,BOD7.5,279.94846,300.0,273.04,6.90846,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,1,,279.6663,774.0,272.7,6.9663,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,2,,279.94769,1246.0,272.34,7.60769,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,3,,279.77423,1720.0,272.51,7.26423,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,4,,279.71556,2193.0,272.26,7.45556,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,5,,279.75889,2666.0,272.51,7.24889,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,6,,279.82963,3143.0,272.78,7.04963,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,7,,280.12519,3615.0,273.06,7.06519,0
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,8,,279.91769,4088.0,273.54,6.37769,1
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,9,BOD2.5,280.67371,4559.0,274.32,6.35371,1
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,10,,280.78846,5031.0,275.17,5.61846,1
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,11,,280.61296,5508.0,274.79,5.82296,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,12,,280.55963,5978.0,274.48,6.07963,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,13,,280.49115,6451.0,274.16,6.33115,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,14,,280.67346,6927.0,274.32,6.35346,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,15,,280.49731,7399.0,273.54,6.95731,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,16,,280.68769,7869.0,273.54,7.14769,2
04042024-BOD-7.5-2.5-Q=49.93mL/phút-1,U1-26.03.2024,9,17,,280.79807,8343.0,274.26,6.53807,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,0,BOD17.5,286.3396,301.0,278.41,7.92958,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,1,,286.2571,774.0,278.51,7.74708,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,2,,286.7071,1246.0,278.51,8.19708,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,3,,286.5075,1720.0,278.56,7.9475,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,4,,286.2626,2192.0,278.41,7.85259,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,5,,286.8493,2664.0,278.26,8.58926,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,6,,286.8493,3139.0,278.04,8.80926,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,7,,286.8719,3612.0,277.76,9.11185,0
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,8,,286.2878,4087.0,277.73,8.55778,1
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,9,BOD12.5,286.3052,4559.0,278.17,8.13518,1
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,10,,286.287,5033.0,279.26,7.02704,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,11,,286.3796,5505.0,278.76,7.61963,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,12,,286.5593,5980.0,278.72,7.83926,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,13,,286.453,6450.0,278.72,7.73296,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,14,,286.6907,6923.0,278.95,7.74074,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,15,,286.8111,7397.0,278.82,7.99111,2
05042024-BOD-17.5-12.5-Q=49.88mL/phút-1,U1-26.03.2024,11,16,,286.1359,7871.0,278.41,7.72593,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,0,BOD7.5,285.7026,16917.0,277.48,8.22259,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,1,,285.4315,17390.0,277.79,7.64149,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,2,,285.4133,17865.0,277.41,8.00334,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,3,,285.367,18337.0,277.57,7.79704,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,4,,285.5115,18813.0,276.82,8.69148,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,5,,285.083,19285.0,276.67,8.41296,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,6,,284.9807,19758.0,276.57,8.41074,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,7,,284.687,20231.0,276.54,8.14704,0
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,8,BOD2.5,284.7082,20706.0,277.28,7.42815,1
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,9,,285.3378,21178.0,278.67,6.66778,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,10,,285.0289,21650.0,278.47,6.55889,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,11,,285.0196,22124.0,278.82,6.19963,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,12,,285.1952,22594.0,278.57,6.62519,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,13,,285.453,23073.0,278.6,6.85296,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,14,,285.5148,23547.0,278.16,7.35481,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,15,,285.4069,24018.0,278.51,6.89692,2
05042024-BOD-7.5-2.5-Q=49.84mL/phút-2,U1-26.03.2024,12,16,,284.6882,24492.0,278.23,6.45815,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,0,BOD2.5,285.33778,301.0,278.67,6.66778,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,1,,285.02889,773.0,278.47,6.55889,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,2,,285.01963,1247.0,278.82,6.19963,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,3,,285.19519,1720.0,278.57,6.62519,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,4,,285.45296,2196.0,278.6,6.85296,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,5,,285.51481,2670.0,278.16,7.35481,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,6,,285.40692,3140.0,278.51,6.89692,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,7,,284.68815,3615.0,278.23,6.45815,0
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,8,,283.61037,4088.0,278.51,5.10037,1
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,9,BOD0,283.61037,4562.0,279.35,4.26037,1
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,10,,284.98259,5034.0,279.32,5.66259,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,11,,285.30629,5508.0,279.85,5.45629,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,12,,285.80407,5980.0,280.42,5.38407,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,13,,285.80407,6455.0,280.32,5.48407,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,14,,285.48223,6928.0,281.44,4.04223,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,15,,286.06666,7401.0,281.48,4.58666,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,16,,285.97348,7876.0,281.45,4.52348,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,17,,286.14167,8248.0,282.17,3.97167,2
05042024-BOD-2.5-0-Q=49.63mL/phút-2,U1-26.03.2024,13,18,,286.47959,8819.0,282.79,3.68959,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,0,BOD17.5,293.2126,301.0,283.91,9.30261,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,1,,292.9622,774.0,283.74,9.22218,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,2,,292.7908,1248.0,283.64,9.15082,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,3,,292.685,1721.0,283.22,9.465,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,4,,292.6391,2194.0,283.05,9.58914,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,5,,292.6592,2668.0,282.95,9.70916,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,6,,292.8665,3141.0,282.95,9.91651,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,7,,292.8904,3615.0,283.12,9.77042,0
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,8,,291.867,4087.0,282.05,9.81697,1
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,9,BOD12.5,291.5813,4562.0,282.22,9.36125,1
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,10,,291.1038,5037.0,281.4,9.70376,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,11,,291.0274,5509.0,281.44,9.58739,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,12,,290.7692,5983.0,281.53,9.23917,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,13,,290.3008,6456.0,282.09,8.21083,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,14,,290.5433,6928.0,282.47,8.07333,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,15,,290.5146,7402.0,282.22,8.29458,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,16,,290.3383,7874.0,281.94,8.39833,2
08042024-BOD-17.5-12.5-Q=50.04mL/phút-2,U1-26.03.2024,14,17,,290.3635,8350.0,281.61,8.75349,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,0,BOD2.5,288.25667,301.0,282.1,6.15667,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,1,,288.5625,774.0,282.23,6.3325,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,2,,288.56459,1247.0,282.32,6.24459,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,3,,288.43708,1721.0,282.07,6.36708,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,4,,288.38261,2194.0,282.6,5.78261,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,5,,288.47459,2667.0,282.38,6.09459,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,6,,288.1675,3143.0,282.35,5.8175,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,7,,288.24417,3616.0,282.22,6.02417,0
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,8,,287.70667,4089.0,283.28,4.42667,1
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,9,BOD0,287.78958,4561.0,283.91,3.87958,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,10,,287.84458,5034.0,284.07,3.77458,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,11,,287.89083,5509.0,284.16,3.73083,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,12,,287.91625,5981.0,284.04,3.87625,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,13,,287.51792,6455.0,284.14,3.37792,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,14,,287.54417,6929.0,283.92,3.62417,2
08042024-BOD-2.5-0-Q=49.85mL/phút-3,U1-26.03.2024,17,15,,287.51291,7402.0,283.95,3.56291,2
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,0,BOD20,285.5308,301.0,276.72,8.81083,0
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,1,,285.5504,776.0,276.89,8.66042,0
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,2,,285.5796,1248.0,277.23,8.34958,0
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,3,,285.6383,1722.0,276.85,8.78833,0
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,4,,285.5571,2196.0,277.2,8.35708,0
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,5,,285.6813,2668.0,277.51,8.17125,0
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,6,BOD10,285.2388,3140.0,278.1,7.13875,1
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,7,,285.3988,3615.0,278.7,6.69875,2
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,8,,285.3988,4088.0,278.67,6.72875,2
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,9,,285.3696,4562.0,279.23,6.13957,2
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,10,,285.4904,5034.0,278.81,6.68042,2
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,11,,285.3588,5509.0,278.85,6.50875,2
U4-20-10-18042024-Q=49.73mL/phút-1,U4-15.04.2024,0,12,,285.3925,5982.0,279.12,6.2725,2
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,0,BOD10,285.3988,301.0,278.7,6.69875,0
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,1,,285.3988,774.0,278.67,6.72875,0
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,2,,285.3696,1248.0,279.23,6.13957,0
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,3,,285.4904,1720.0,278.81,6.68042,0
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,4,,285.3588,2195.0,278.85,6.50875,0
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,5,,285.3925,2668.0,279.12,6.2725,0
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,6,BOD0,284.7938,3141.0,281.23,3.56375,1
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,7,,284.8948,3613.0,282.23,2.66478,2
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,8,,284.9367,4087.0,282.22,2.71667,2
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,9,,285.0692,4562.0,282.23,2.83917,2
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,10,,285.0221,5034.0,282.38,2.64208,2
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,11,,285.1538,5506.0,282.73,2.42375,2
U4-10-0-18042024-Q=49.70mL/phút-1,U4-15.04.2024,1,12,,285.3048,5982.0,282.78,2.52478,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,0,BOD12.5,284.7175,301.0,277.87,6.8475,0
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,1,,284.9133,775.0,277.82,7.09333,0
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,2,,285.0458,1247.0,277.64,7.40584,0
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,3,,285.0558,1721.0,277.57,7.48583,0
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,4,,285.1608,2194.0,277.89,7.27083,0
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,5,,285.3646,2668.0,278.47,6.89458,0
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,6,BOD7.5,284.4917,3141.0,277.72,6.77167,1
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,7,,284.8946,3614.0,278.64,6.25459,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,8,,285.0442,4087.0,279.39,5.65417,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,9,,285.1763,4561.0,279.1,6.07625,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,10,,285.2626,5034.0,279.01,6.25261,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,11,,285.4658,5508.0,279.26,6.20584,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,12,,285.6108,5982.0,279.45,6.16083,2
U4-12.5-7.5-18042024-Q=49.88mL/phút-1,U4-15.04.2024,2,13,,285.7967,6455.0,279.76,6.03667,2
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,0,BOD 7.5,359.4408,260.0,343.5,15.94079,0
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,1,,359.0868,734.0,341.5,17.58684,0
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,2,,356.5882,1212.0,340.2,16.38816,0
U88-H3-VS2-7.5-2.5-25062024-Q=51.14mLphut-4,U88-H3-VS2-21062024,0,3,,357.4947,1681.0,341.1,16.39474,0
