Sample Name,Sheet Name,Block Index,peak_idx,Tag,Doin,No.peak,DOmin,DDO,phase_label
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,7,,297.37059,3613.0,215.10001,82.27058,0
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,8,GGA5-Zn5-Cr5-Ni10,303.25294,4086.0,224.80001,78.45293,1
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,9,,311.14776,4562.0,244.20001,66.94775,1
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,10,,319.11471,5034.0,252.5,66.61471,1
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,11,,323.27761,5508.0,257.9,65.37761,2
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,12,,326.27353,5981.0,261.79999,64.47354,2
U217-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.58mL-phút-1,U217-H5-VS2-11.10.2024,0,13,,328.52836,6456.0,262.80001,65.72835,2
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,0,GGA10,323.26418,301.0,239.3,83.96418,0
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,1,1,326.99265,775.0,242.9,84.09265,0
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,2,7130,320.28823,1248.0,234.50001,85.78822,0
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,3,,318.77612,1722.0,233.2,85.57612,0
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,4,,319.15072,2194.0,229.0,90.15072,0
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,5,,323.88209,2668.0,233.3,90.58209,0
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,6,GGA10-Zn10-Cr10-Ni15,319.39853,3143.0,228.7,90.69853,1
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,7,,316.57059,3615.0,232.70001,83.87058,1
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,8,,318.86176,4090.0,240.89999,77.96177,1
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,9,,323.83582,4562.0,246.2,77.63582,1
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,10,,329.74117,5036.0,251.1,78.64117,1
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,11,,333.38236,5511.0,254.5,78.88236,1
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,12,,332.83824,5981.0,256.59999,76.23825,2
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,13,,332.32687,6456.0,254.79999,77.52688,2
U217-H5-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.24mL-phút-1,U217-H5-VS2-11.10.2024,1,14,,336.66765,6930.0,261.40001,75.26764,2
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,0,GGA15,332.73088,301.0,261.99999,70.73089,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,1,,339.42794,769.0,263.50001,75.92793,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,2,,339.27463,1244.0,262.49999,76.77464,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,3,,336.9597,1719.0,259.09999,77.85971,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,4,,332.50746,2192.0,255.2,77.30746,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,5,,333.20896,2666.0,256.39999,76.80897,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,6,,326.41642,3149.0,249.9,76.51642,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,7,,331.16618,3622.0,252.0,79.16618,0
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,8,GGA15-Zn15-Cr15-Ni10,332.41765,4099.0,256.3,76.11765,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,9,,337.34478,4572.0,261.3,76.04478,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,10,,332.64412,5045.0,260.69999,71.94413,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,11,,338.96471,5517.0,265.19999,73.76472,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,12,,336.27612,5987.0,265.89999,70.37613,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,13,,328.47015,6466.0,260.10001,68.37014,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,14,,331.33971,6936.0,259.29999,72.03972,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,15,,320.82857,7409.0,255.29999,65.52858,1
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,16,,317.38529,7882.0,253.4,63.98529,2
U217-H5-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.2mL-phút-1,U217-H5-VS2-11.10.2024,2,17,,311.68382,8361.0,247.70001,63.98381,2
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,0,GGA10,321.99259,301.0,260.19999,61.7926,0
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,1,,320.48302,775.0,255.0,65.48302,0
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,2,,322.07963,1249.0,254.40001,67.67962,0
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,3,,320.3537,1722.0,255.0,65.3537,0
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,4,,320.01887,2193.0,252.09999,67.91888,0
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,5,,326.85854,2667.0,259.60001,67.25853,0
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,6,GGA10-Zn5-Cr5-Ni10,339.33846,3141.0,273.09999,66.23847,1
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,7,,346.6,3615.0,289.79999,56.80001,1
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,8,,349.96923,4087.0,295.39999,54.56924,1
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,9,,351.56667,4561.0,300.39999,51.16668,1
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,10,,356.40769,5035.0,306.10001,50.30768,2
U218-H6-VS2-GGA10- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-15102024-Q=50.42mL-phút-1,U218-H6-VS2-11.10.2024,0,11,,355.61795,5510.0,305.09999,50.51796,2
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,0,GGA10,346.59636,301.0,283.49999,63.09637,0
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,1,,350.47547,773.0,280.49999,69.97548,0
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,2,,342.89615,1245.0,276.6,66.29615,0
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,3,,339.31132,1715.0,272.39999,66.91133,0
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,4,,342.39057,2190.0,278.29999,64.09058,0
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,5,,345.72264,2665.0,278.4,67.32264,0
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,6,GGA10-Zn10-Cr10-Ni15,345.02727,3140.0,280.49999,64.52728,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,7,,338.8434,3612.0,273.0,65.8434,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,8,,340.01887,4085.0,284.3,55.71887,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,9,,342.19057,4561.0,289.40001,52.79056,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,10,,346.83962,5037.0,289.9,56.93962,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,11,,346.88868,5508.0,288.8,58.08868,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,12,,342.30727,5982.0,288.19999,54.10728,1
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,13,,341.98983,6452.0,291.1,50.88983,2
U218-H6-VS2-GGA10- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-15102024-Q=50.04mL-phút-2,U218-H6-VS2-11.10.2024,1,14,,343.1339,6927.0,295.6,47.5339,2
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,0,GGA15,333.79831,301.0,283.10001,50.6983,0
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,1,,333.97797,774.0,283.6,50.37797,0
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,2,,333.61695,1249.0,282.40001,51.21694,0
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,3,,329.86271,1721.0,279.00001,50.8627,0
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,4,,334.93051,2198.0,283.69999,51.23052,0
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,5,GGA15-Zn15-Cr15-Ni10,331.79831,2669.0,281.50001,50.2983,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,6,,333.27705,3148.0,283.4,49.87705,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,7,,326.63559,3616.0,282.3,44.33559,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,8,,330.45424,4090.0,284.59999,45.85425,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,9,,324.56949,4560.0,281.19999,43.3695,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,10,,321.37166,5035.0,278.10001,43.27165,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,11,,319.56441,5507.0,275.09999,44.46442,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,12,,309.96066,5982.0,269.80001,40.16065,1
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,13,,305.51017,6453.0,266.9,38.61017,2
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,14,,301.40339,6926.0,261.90001,39.50338,2
U218-H6-VS2-GGA15- Zn(II) 15-Cr(VI) 15-Ni(II) 10mg-L-15102024-Q=50.15mL-phút-2,U218-H6-VS2-11.10.2024,2,15,,297.75254,7402.0,260.89999,36.85255,2
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,0,GGA5,307.88983,301.0,238.7,69.18983,0
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,1,,313.76949,775.0,242.40001,71.36948,0
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,2,,318.26949,1250.0,243.2,75.06949,0
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,3,,321.04915,1722.0,246.4,74.64915,0
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,4,,321.59661,2195.0,247.70001,73.8966,0
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,5,GGA5-Zn5-Cr5-Ni10,329.21356,2667.0,261.40001,67.81355,1
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,6,,329.54918,3140.0,269.69999,59.84919,1
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,7,,331.52242,3613.0,274.10001,57.42241,1
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,8,,324.44746,4085.0,266.7,57.74746,1
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,9,,318.50678,4562.0,266.20001,52.30677,1
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,10,,311.91896,5034.0,260.19999,51.71897,2
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,11,,309.22034,5508.0,259.09999,50.12035,2
U219-H5-VS2-GGA5- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.5mL-phút-2,U219-H5-VS2-14.10.2024,0,12,,314.65085,5981.0,261.20001,53.45084,2
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,0,GGA15,322.27931,301.0,260.89999,61.37932,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,1,,312.68448,777.0,250.7,61.98448,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,2,,308.87627,1248.0,242.2,66.67627,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,3,,307.50848,1721.0,248.3,59.20848,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,4,,318.6661,2200.0,254.59999,64.06611,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,5,,320.09322,2675.0,254.09999,65.99323,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,6,,310.58983,3149.0,251.30001,59.28982,0
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,7,GGA15-Zn10-Cr10-Ni15,307.79661,3621.0,251.50001,56.2966,1
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,8,,305.76379,4095.0,252.5,53.26379,1
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,9,,311.30509,4568.0,261.20001,50.10508,1
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,10,,315.72951,5042.0,262.69999,53.02952,1
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,11,,320.23621,5517.0,268.00001,52.2362,1
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,12,,319.76207,5988.0,268.59999,51.16208,1
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,13,,311.32034,6464.0,264.40001,46.92033,2
U219-H5-VS2-GGA15- Zn(II) 10-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.72mL-phút-1,U219-H5-VS2-14.10.2024,1,14,,306.21207,6937.0,259.9,46.31207,2
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,0,GGA20,314.42373,301.0,263.1,51.32373,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,1,,320.41379,777.0,266.5,53.91379,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,2,,321.30678,1245.0,272.3,49.00678,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,3,,320.24918,1719.0,265.30001,54.94917,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,4,,312.14407,2194.0,259.9,52.24407,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,5,,303.63559,2668.0,250.9,52.73559,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,6,,308.37966,3141.0,258.50001,49.87965,0
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,7,GGA20-Zn15-Cr10-Ni15,317.31695,3614.0,261.09999,56.21696,1
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,8,,313.34237,4089.0,264.09999,49.24238,1
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,9,,309.5431,4560.0,264.09999,45.44311,1
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,10,,308.66393,5034.0,261.90001,46.76392,2
U219-H5-VS2-GGA20- Zn(II) 15-Cr(VI) 10-Ni(II) 15mg-L-16102024-Q=50.28mL-phút-1,U219-H5-VS2-14.10.2024,2,11,,310.27288,5513.0,263.8,46.47288,2
U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1,U220-H6-VS2-14.10.2024,0,0,GGA20,372.94861,301.0,312.99999,59.94862,0
U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1,U220-H6-VS2-14.10.2024,0,1,,366.67917,774.0,305.90001,60.77916,0
U220-H6-VS2-GGA20- Zn(II) 5-Cr(VI) 5-Ni(II) 10mg-L-16102024-Q=50.3mL-phút-1,U220-H6-VS2-14.10.2024,0,2,,360.15833,1245.0,301.99999,58.15834,0
